Site,X2 Legacy,X2 Legacy.1,X2 Legacy.2,X2 Legacy.3,X2 Legacy.4,X2 Legacy.5,X2 Legacy.6,X2 Legacy.7,X2 Legacy.8,X2 Legacy.9,X2 Legacy.10,X2 Legacy.11,X2 Legacy.12,X2 Legacy.13,X2 Legacy.14,X2 Legacy.15,X2 Legacy.16,X2 Legacy.17,X2 Legacy.18,X2 Legacy.19,X2 Legacy.20,X2 Legacy.21
Time UTC UTC+00:00,Processor Power,RTC Power,Primary Power,Secondary Power,Sensor Power,Total System Current,Sensor Current,Internal Pressure,Internal Temperature,Internal Humidity,Signal Strength,Signal Status,EXO Temp,EXO Sp Cond,EXO pH,EXO ODOSat,EXO ODO,EXO Wiper Pos,EXO Cable Pwr,[2] CTD Temp,[2] CTD Level,[2] CTD Sp Cond
,V,V,V,V,V,mA,mA,mBar,C,%,dB,,C,uS/cm,,%,mg/L,V,V,C,mm,uS/cm
2021-07-11 11:35:00,3.35,3.03,12.37,0.07,11.98,95.02,66.16,,24.383,24.77,0,0,0,0,7.78,70.33,7.26,1.21,11.23,,,
2021-07-11 11:40:00,3.35,3.03,12.41,0.05,11.98,95.46,66.21,,24.383,24.77,0,0,0,0,7.78,70.31,7.26,1.21,11.23,,,
2021-07-11 11:45:00,3.35,3.03,12.37,0.06,11.99,94.58,65.92,,24.362,24.77,0,0,0,0,7.78,70.31,7.26,1.21,11.23,,,
2021-07-11 11:50:00,3.35,3.03,12.39,0.07,12,95.75,65.63,,24.352,24.77,0,0,0,0,7.78,70.33,7.26,1.21,11.24,,,
2021-07-11 11:55:00,3.35,3.03,12.38,0.08,11.99,94.38,66.11,,24.352,24.88,0,0,0,0,7.78,70.32,7.26,1.21,11.23,,,
2021-07-11 12:00:00,3.35,3.03,12.38,0.08,12.01,90.43,63.18,,24.332,24.79,0,0,0,0,7.78,70.33,7.27,1.21,11.23,,,
2021-07-11 12:05:00,3.35,3.03,12.36,0.08,11.99,96.78,64.4,,24.292,24.79,0,0,0,0,7.78,70.33,7.27,1.21,11.23,,,
2021-07-11 12:10:00,3.35,3.03,12.38,0.08,11.99,93.8,66.94,,24.232,24.79,0,0,0,0,7.78,70.33,7.26,1.21,11.23,,,
2021-07-11 12:15:00,3.35,3.03,12.38,0.04,11.98,92.04,64.36,,24.201,24.79,0,0,0,0,7.78,70.33,7.26,1.21,11.23,,,
2021-07-11 12:20:00,3.35,3.03,12.38,0.07,12,92.24,62.5,,24.141,24.79,0,0,0,0,7.78,70.33,7.27,1.21,11.23,,,
2021-07-11 12:25:00,3.35,3.03,12.37,0.08,12,95.17,66.11,,24.111,24.79,0,0,0,0,7.78,70.33,7.26,1.21,11.23,,,
2021-07-11 12:30:00,3.35,3.03,12.35,0.07,11.99,93.31,65.67,,24.06,24.8,0,0,0,0,7.78,70.33,7.26,1.21,11.23,,,
2021-07-11 12:35:00,3.35,3.03,12.36,0.08,11.99,94.63,66.46,,24.01,24.8,0,0,0,0,7.78,70.33,7.26,1.21,11.23,,,
2021-07-11 12:40:00,3.35,3.03,12.35,0.07,11.99,92.43,64.16,,23.99,24.8,0,0,0,0,7.78,70.33,7.27,1.21,11.23,,,
2021-07-11 12:45:00,3.35,3.03,12.38,0.07,12,94.29,66.26,,23.98,24.7,0,0,0,0,7.78,70.31,7.26,1.21,11.24,,,
2021-07-11 12:50:00,3.35,3.03,12.39,0.07,11.97,90.04,64.65,,23.96,24.7,0,0,0,0,7.78,70.32,7.26,1.21,11.23,,,
2021-07-11 12:55:00,3.35,3.03,12.38,0.08,12.01,93.75,65.53,,23.929,24.7,0,0,0,0,7.78,70.32,7.26,1.21,11.23,,,
2021-07-11 13:00:00,3.35,3.03,12.39,0.06,11.99,92.87,66.6,,23.919,24.7,0,0,0,0,7.78,70.33,7.26,1.21,11.23,,,
2021-07-11 13:05:00,3.35,3.03,12.38,0.07,11.99,94.73,66.7,,23.879,24.7,0,0,0,0,7.78,70.33,7.26,1.21,11.24,,,
2021-07-11 13:10:00,3.35,3.03,12.37,0.08,11.99,92.72,63.57,,23.859,24.71,0,0,0,0,7.78,70.32,7.26,1.21,11.23,,,
2021-07-11 13:15:00,3.35,3.03,12.41,0.07,11.98,91.21,65.23,,23.829,24.71,0,0,0,0,7.78,70.34,7.27,1.21,11.24,,,
2021-07-11 13:20:00,3.35,3.03,12.36,0.07,11.98,94.87,65.87,,23.829,24.71,0,0,0,0,7.78,70.33,7.26,1.21,11.23,,,
2021-07-11 13:25:00,3.35,3.03,12.38,0.09,12,94.04,65.92,,23.839,24.71,0,0,0,0,7.78,70.33,7.26,1.21,11.23,,,
2021-07-11 13:30:00,3.35,3.03,12.39,0.07,11.99,93.8,66.21,,23.839,24.62,0,0,0,0,7.78,70.34,7.27,1.21,11.23,,,
2021-07-11 13:35:00,3.35,3.03,12.36,0.08,12.01,95.85,68.02,,23.829,24.62,0,0,0,0,7.78,70.34,7.27,1.21,11.23,,,
2021-07-11 13:40:00,3.35,3.03,12.39,0.06,11.98,91.89,66.75,,23.778,24.71,0,0,0,0,7.78,70.34,7.27,1.21,11.24,,,
2021-07-11 13:45:00,3.35,3.03,12.4,0.07,11.99,96.19,65.14,,23.778,24.62,0,0,0,0,7.78,70.35,7.27,1.21,11.23,,,
2021-07-11 13:50:00,3.35,3.03,12.42,0.09,11.97,89.99,64.11,,23.768,24.62,0,0,0,0,7.78,70.34,7.27,1.21,11.23,,,
2021-07-11 13:55:00,3.35,3.03,12.39,0.08,12.01,97.66,67.19,,23.778,24.62,0,0,0,0,7.78,70.34,7.27,1.21,11.23,,,
2021-07-11 14:00:00,3.35,3.03,12.38,0.08,12.01,95.8,67.38,,23.829,24.62,0,0,0,0,7.78,70.34,7.27,1.21,11.23,,,
2021-07-11 14:05:00,3.35,3.03,12.38,0.07,12,96.88,68.51,,23.859,24.62,0,0,0,0,7.78,70.33,7.26,1.21,11.24,,,
2021-07-11 14:10:00,3.35,3.03,12.38,0.07,11.98,91.55,65.67,,23.869,24.6,0,0,0,0,7.78,70.33,7.26,1.21,11.23,,,
2021-07-11 14:15:00,3.34,3.03,12.36,0.09,12,93.36,66.6,,23.869,24.6,0,0,0,0,7.78,70.34,7.27,1.21,11.23,,,
2021-07-11 14:20:00,3.35,3.03,12.39,0.06,12.01,94.29,67.68,,23.869,24.6,0,0,0,0,7.78,70.33,7.27,1.21,11.23,,,
2021-07-11 14:25:00,3.35,3.03,12.4,0.09,12,93.85,66.7,,23.869,24.6,0,0,0,0,7.78,70.33,7.26,1.21,11.23,,,
2021-07-11 14:30:00,3.35,3.03,12.39,0.07,12,94.04,65.14,,23.869,24.7,0,0,0,0,7.78,70.33,7.26,1.21,11.23,,,
2021-07-11 14:35:00,3.35,3.03,12.33,0.09,11.99,94.78,65.48,,23.869,24.6,0,0,0,0,7.78,70.34,7.27,1.21,11.23,,,
2021-07-11 14:40:00,3.35,3.03,12.38,0.09,11.99,95.41,65.14,,23.869,24.6,0,0,0,0,7.78,70.31,7.26,1.21,11.23,,,
2021-07-11 14:45:00,3.35,3.03,12.4,0.06,11.98,96.19,68.02,,23.859,24.71,0,0,0,0,7.78,70.32,7.26,1.21,11.24,,,
2021-07-11 14:50:00,3.35,3.03,12.4,0.07,11.98,93.31,65.87,,23.829,24.71,0,0,0,0,7.78,70.33,7.27,1.21,11.23,,,
2021-07-11 14:55:00,3.35,3.03,12.34,0.07,11.99,97.56,79.15,,23.778,24.62,0,0,0,0,7.78,70.33,7.27,1.21,11.23,,,
2021-07-11 15:00:00,3.35,3.03,12.39,0.08,12.01,98.05,80.76,,23.758,24.71,0,0,0,0,7.78,70.33,7.26,1.21,11.23,,,
2021-07-11 15:05:00,3.35,3.03,12.37,0.07,11.99,96.78,70.61,,23.738,24.62,0,0,0,0,7.78,70.33,7.26,1.21,11.24,,,
2021-07-11 15:10:00,3.35,3.03,12.41,0.08,11.98,104.59,82.08,,23.728,24.62,0,0,0,0,7.78,70.33,7.26,1.21,11.23,,,
2021-07-11 15:15:00,3.35,3.03,12.38,0.09,11.99,93.31,64.65,,23.688,24.62,0,0,0,0,7.78,70.32,7.26,1.21,11.23,,,
2021-07-11 15:20:00,3.35,3.03,12.38,0.06,12,96.53,81.1,,23.647,24.62,0,0,0,0,7.78,70.33,7.27,1.21,11.24,,,
2021-07-11 15:25:00,3.35,3.03,12.42,0.08,11.98,101.03,81.79,,23.617,24.62,0,0,0,0,7.78,70.34,7.27,1.21,11.24,,,
2021-07-11 15:30:00,3.35,3.03,12.41,0.08,12,99.41,77.39,,23.557,24.62,0,0,0,0,7.78,70.34,7.27,1.21,11.23,,,
2021-07-11 15:35:00,3.36,3.03,12.4,0.09,11.98,110.74,80.86,,23.537,24.62,0,0,0,0,7.78,70.34,7.27,1.21,11.23,,,
2021-07-11 15:40:00,3.35,3.03,12.39,0.06,11.99,102.1,81.25,,23.496,24.62,0,0,0,0,7.78,70.34,7.27,1.21,11.23,,,
2021-07-11 15:45:00,3.35,3.03,12.37,0.06,11.99,103.71,81.69,,23.496,24.62,0,0,0,0,7.78,70.33,7.27,1.21,11.23,,,
2021-07-11 15:50:00,3.35,3.03,12.4,0.05,11.99,111.04,84.18,,23.537,24.52,0,0,0,0,7.78,70.34,7.27,1.21,11.23,,,
2021-07-11 15:55:00,3.35,3.03,12.4,0.05,12.01,98.29,81.79,,23.537,24.52,0,0,0,0,7.78,70.33,7.27,1.21,11.23,,,
2021-07-11 16:00:00,3.35,3.03,12.37,0.09,11.99,101.61,80.47,,23.547,24.52,0,0,0,0,7.78,70.34,7.27,1.21,11.24,,,
2021-07-11 16:05:00,3.35,3.03,12.38,0.07,11.99,99.76,80.27,,23.547,24.52,0,0,0,0,7.78,70.33,7.27,1.21,11.23,,,
2021-07-11 16:10:00,3.35,3.03,12.34,0.07,12.01,107.18,80.22,,23.547,24.52,0,0,0,0,7.78,70.35,7.27,1.21,11.24,,,
2021-07-11 16:15:00,3.35,3.03,12.36,0.05,11.99,111.43,84.67,,23.577,24.52,0,0,0,0,7.78,70.34,7.27,1.21,11.23,,,
2021-07-11 16:20:00,3.35,3.03,12.38,0.07,11.98,109.42,78.37,,23.607,24.52,0,0,0,0,7.78,70.34,7.27,1.21,11.23,,,
2021-07-11 16:25:00,3.35,3.03,12.35,0.09,12,97.17,79.74,,23.647,24.51,0,0,0,0,7.78,70.34,7.27,1.21,11.24,,,
2021-07-11 16:30:00,3.35,3.03,12.4,0.06,12,95.31,78.22,,23.708,24.51,0,0,0,0,7.78,70.33,7.26,1.21,11.24,,,
2021-07-11 16:35:00,3.35,3.03,12.4,0.1,11.98,114.65,77.34,,23.738,24.51,0,0,0,0,7.78,70.33,7.27,1.21,11.23,,,
2021-07-11 16:40:00,3.35,3.03,12.41,0.09,11.97,110.69,84.08,,23.829,24.51,0,0,0,0,7.78,70.33,7.26,1.21,11.23,,,
2021-07-11 16:45:00,3.35,3.03,12.41,0.07,11.99,100,81.69,,23.839,24.62,0,0,0,0,7.78,70.34,7.27,1.21,11.23,,,
2021-07-11 16:50:00,3.35,3.03,12.37,0.07,11.99,99.07,77.88,,23.859,24.62,0,0,0,0,7.78,70.33,7.26,1.21,11.23,,,
2021-07-11 16:55:00,3.35,3.03,12.36,0.04,11.99,101.37,83.25,,23.869,24.6,0,0,0,0,7.78,70.33,7.27,1.21,11.24,,,
2021-07-11 17:00:00,3.35,3.03,12.36,0.08,11.98,98.58,80.22,,23.859,24.62,0,0,0,0,7.78,70.34,7.27,1.21,11.24,,,
2021-07-11 17:05:00,3.35,3.03,12.39,0.07,11.98,95.61,64.36,,23.839,24.62,0,0,0,0,7.78,70.34,7.27,1.21,11.23,,,
2021-07-11 17:10:00,3.35,3.03,12.4,0.05,11.98,99.95,77.98,,23.829,24.62,0,0,0,0,7.78,70.35,7.27,1.21,11.24,,,
2021-07-11 17:15:00,3.35,3.03,12.37,0.07,11.98,100.34,81.05,,23.768,24.71,0,0,0,0,7.78,70.35,7.27,1.21,11.24,,,
2021-07-11 17:20:00,3.35,3.03,12.4,0.1,11.99,95.51,78.71,,23.738,24.62,0,0,0,0,7.78,70.34,7.27,1.21,11.23,,,
2021-07-11 17:25:00,3.35,3.03,12.38,0.07,12,102.39,81.54,,23.708,24.62,0,0,0,0,7.79,70.34,7.27,1.21,11.23,,,
2021-07-11 17:30:00,3.35,3.03,12.4,0.09,12.01,109.28,83.89,,23.688,24.62,0,0,0,0,7.78,70.35,7.27,1.21,11.24,,,
2021-07-11 17:35:00,3.35,3.03,12.42,0.09,12.01,100.1,81.2,,23.688,24.62,0,0,0,0,7.78,70.33,7.26,1.21,11.24,,,
2021-07-11 17:40:00,3.35,3.03,12.36,0.07,11.99,96.19,77.88,,23.688,24.62,0,0,0,0,7.78,70.34,7.27,1.21,11.23,,,
2021-07-11 17:45:00,3.35,3.03,12.38,0.07,11.98,101.32,81.93,,23.708,24.62,0,0,0,0,7.78,70.34,7.27,1.21,11.24,,,
2021-07-11 17:50:00,3.35,3.03,12.39,0.07,11.99,104,79,,23.738,24.62,0,0,0,0,7.78,70.34,7.27,1.21,11.23,,,
2021-07-11 17:55:00,3.35,3.03,12.39,0.11,12,112.35,71.92,,23.738,24.62,0,0,0,0,7.78,70.34,7.27,1.21,11.24,,,
2021-07-11 18:00:00,3.35,3.03,12.39,0.09,12,102.78,82.47,,23.758,24.62,0,0,0,0,7.78,70.35,7.27,1.21,11.23,,,
2021-07-11 18:05:00,3.35,3.03,12.37,0.05,11.98,95.75,80.18,,23.738,24.62,0,0,0,0,7.78,70.35,7.27,1.21,11.23,,,
2021-07-11 18:10:00,3.35,3.03,12.36,0.08,11.98,97.95,78.91,,23.738,24.62,0,0,0,0,7.78,70.35,7.27,1.21,11.23,,,
2021-07-11 18:15:00,3.35,3.03,12.36,0.06,11.98,99.07,79.83,,23.708,24.62,0,0,0,0,7.78,70.34,7.27,1.21,11.23,,,
2021-07-11 18:20:00,3.35,3.03,12.4,0.07,11.99,106.45,82.57,,23.678,24.62,0,0,0,0,7.78,70.34,7.27,1.21,11.23,,,
2021-07-11 18:25:00,3.35,3.03,12.4,0.1,12,96.09,67.53,,23.627,24.62,0,0,0,0,7.78,70.34,7.27,1.21,11.24,,,
2021-07-11 18:30:00,3.35,3.03,12.42,0.06,12,94.24,66.26,,23.617,24.62,0,0,0,0,7.78,70.33,7.26,1.21,11.23,,,
2021-07-11 18:35:00,3.35,3.03,12.42,0.05,11.99,95.21,66.16,,23.587,24.62,0,0,0,0,7.78,70.34,7.27,1.21,11.23,,,
2021-07-11 18:40:00,3.35,3.03,12.37,0.1,11.99,93.51,65.63,,23.547,24.62,0,0,0,0,7.78,70.34,7.27,1.21,11.23,,,
2021-07-11 18:45:00,3.35,3.03,12.4,0.07,11.99,92.19,62.79,,23.506,24.62,0,0,0,0,7.78,70.35,7.27,1.21,11.23,,,
2021-07-11 18:50:00,3.35,3.03,12.36,0.08,11.99,90.87,62.84,,23.466,24.62,0,0,0,0,7.78,70.35,7.27,1.21,11.23,,,
2021-07-11 18:55:00,3.35,3.03,12.39,0.08,11.97,96.44,70.56,,23.436,24.62,0,0,0,0,7.79,70.35,7.27,1.21,11.24,,,
2021-07-11 19:00:00,3.36,3.03,12.41,0.08,11.98,95.85,65.19,,23.406,24.62,0,0,0,0,7.79,70.35,7.27,1.21,11.23,,,
2021-07-11 19:05:00,3.35,3.03,12.38,0.09,12.02,89.84,64.65,,23.406,24.52,0,0,0,0,7.78,70.34,7.27,1.21,11.24,,,
2021-07-11 19:10:00,3.35,3.03,12.36,0.07,11.98,94.43,65.92,,23.406,24.52,0,0,0,0,7.79,70.35,7.27,1.21,11.23,,,
2021-07-11 19:15:00,3.35,3.03,12.43,0.06,11.98,109.08,83.94,,23.406,24.52,0,0,0,0,7.79,70.35,7.27,1.21,11.24,,,
2021-07-11 19:20:00,3.35,3.03,12.41,0.06,11.98,94.14,66.75,,23.406,24.52,0,0,0,0,7.78,70.35,7.27,1.21,11.23,,,
2021-07-11 19:25:00,3.35,3.03,12.37,0.06,11.99,91.85,67.97,,23.406,24.52,0,0,0,0,7.78,70.35,7.27,1.21,11.23,,,
2021-07-11 19:30:00,3.35,3.03,12.36,0.06,12,93.21,65.72,,23.396,24.54,0,0,0,0,7.78,70.34,7.27,1.21,11.23,,,
2021-07-11 19:35:00,3.35,3.03,12.39,0.06,11.98,92.09,66.02,,23.386,24.54,0,0,0,0,7.78,70.35,7.27,1.21,11.23,,,
2021-07-11 19:40:00,3.35,3.03,12.4,0.06,12,92.87,66.21,,23.365,24.54,0,0,0,0,7.78,70.34,7.27,1.21,11.24,,,
2021-07-11 19:45:00,3.35,3.03,12.4,0.07,12,92.04,65.33,,23.355,24.54,0,0,0,0,7.78,70.34,7.27,1.21,11.24,,,
2021-07-11 19:50:00,3.35,3.03,12.38,0.07,12,93.85,65.38,,23.335,24.54,0,0,0,0,7.78,70.34,7.27,1.21,11.24,,,
2021-07-11 19:55:00,3.35,3.03,12.39,0.12,11.98,91.31,62.45,,23.305,24.54,0,0,0,0,7.78,70.35,7.27,1.21,11.24,,,
2021-07-11 20:00:00,3.35,3.03,12.36,0.07,11.99,92.68,66.46,,23.285,24.54,0,0,0,0,7.78,70.35,7.27,1.21,11.24,,,
2021-07-11 20:05:00,3.35,3.03,12.39,0.07,11.99,92.92,63.57,,23.275,24.54,0,0,0,0,7.78,70.36,7.27,1.21,11.23,,,
2021-07-11 20:10:00,3.35,3.03,12.37,0.08,11.99,95.02,68.95,,23.255,24.54,0,0,0,0,7.78,70.33,7.27,1.21,11.24,,,
2021-07-11 20:15:00,3.35,3.03,12.38,0.07,12,89.79,64.5,,23.255,24.54,0,0,0,0,7.78,70.34,7.27,1.21,11.23,,,
2021-07-11 20:20:00,3.35,3.03,12.39,0.05,12.02,92.09,66.21,,23.245,24.54,0,0,0,0,7.78,70.36,7.27,1.21,11.24,,,
2021-07-11 20:25:00,3.35,3.03,12.39,0.06,11.99,94.09,66.26,,23.255,24.44,0,0,0,0,7.78,70.35,7.27,1.21,11.24,,,
2021-07-11 20:30:00,3.35,3.03,12.37,0.12,11.99,95.31,67.33,,23.275,24.44,0,0,0,0,7.78,70.34,7.27,1.21,11.23,,,
2021-07-11 20:35:00,3.35,3.03,12.38,0.1,11.97,94.04,64.26,,23.275,24.44,0,0,0,0,7.78,70.35,7.27,1.21,11.23,,,
2021-07-11 20:40:00,3.35,3.03,12.39,0.07,11.97,92.77,67.72,,23.305,24.44,0,0,0,0,7.78,70.33,7.27,1.21,11.24,,,
2021-07-11 20:45:00,3.35,3.03,12.41,0.09,11.98,92.38,67.82,,23.305,24.44,0,0,0,0,7.78,70.34,7.27,1.21,11.24,,,
2021-07-11 20:50:00,3.35,3.03,12.4,0.07,11.98,93.55,65.72,,23.305,24.44,0,0,0,0,7.78,70.35,7.27,1.21,11.23,,,
2021-07-11 20:55:00,3.35,3.03,12.37,0.08,12,93.07,66.31,,23.315,24.44,0,0,0,0,7.78,70.35,7.27,1.21,11.23,,,
2021-07-11 21:00:00,3.35,3.03,12.38,0.06,12,92.48,66.31,,23.315,24.44,0,0,0,0,7.78,70.36,7.27,1.21,11.23,,,
2021-07-11 21:05:00,3.35,3.03,12.38,0.05,11.99,96.92,67.09,,23.315,24.44,0,0,0,0,7.78,70.34,7.27,1.21,11.24,,,
2021-07-11 21:10:00,3.35,3.03,12.38,0.07,11.98,95.31,64.65,,23.305,24.54,0,0,0,0,7.79,70.35,7.27,1.21,11.24,,,
2021-07-11 21:15:00,3.35,3.03,12.38,0.09,11.98,94.63,65.72,,23.305,24.54,0,0,0,0,7.78,70.31,7.26,1.21,11.23,,,
2021-07-11 21:20:00,3.35,3.03,12.35,0.06,12.01,96,65.63,,23.285,24.54,0,0,0,0,7.78,70.34,7.27,1.21,11.23,,,
2021-07-11 21:25:00,3.35,3.03,12.37,0.08,12.01,93.51,63.77,,23.285,24.54,0,0,0,0,7.78,70.36,7.27,1.21,11.24,,,
2021-07-11 21:30:00,3.35,3.03,12.37,0.06,11.99,91.94,65.92,,23.275,24.54,0,0,0,0,7.78,70.35,7.27,1.21,11.23,,,
2021-07-11 21:35:00,3.35,3.03,12.39,0.06,11.98,94.04,64.36,,23.275,24.54,0,0,0,0,7.78,70.34,7.27,1.21,11.24,,,
2021-07-11 21:40:00,3.35,3.03,12.37,0.08,11.99,94.09,65.72,,23.255,24.54,0,0,0,0,7.78,70.34,7.27,1.21,11.23,,,
2021-07-11 21:45:00,3.35,3.03,12.42,0.06,11.99,97.17,67.63,,23.255,24.44,0,0,0,0,7.78,70.35,7.27,1.21,11.23,,,
2021-07-11 21:50:00,3.35,3.03,12.36,0.07,11.99,95.46,65.53,,23.245,24.44,0,0,0,0,7.78,70.35,7.27,1.21,11.23,,,
2021-07-11 21:55:00,3.35,3.03,12.38,0.11,11.99,93.41,74.46,,23.245,24.54,0,0,0,0,7.78,70.34,7.27,1.21,11.23,,,
2021-07-11 22:00:00,3.35,3.03,12.41,0.09,11.98,90.97,63.43,,23.255,24.44,0,0,0,0,7.78,70.34,7.27,1.21,11.23,,,
2021-07-11 22:05:00,3.35,3.03,12.38,0.09,11.99,97.17,64.31,,23.255,24.44,0,0,0,0,7.79,70.35,7.27,1.21,11.23,,,
2021-07-11 22:10:00,3.35,3.03,12.37,0.07,11.99,92.24,66.7,,23.245,24.44,0,0,0,0,7.78,70.35,7.27,1.21,11.23,,,
2021-07-11 22:15:00,3.35,3.03,12.39,0.09,12.01,92.87,65.92,,23.255,24.44,0,0,0,0,7.78,70.33,7.26,1.21,11.23,,,
2021-07-11 22:20:00,3.35,3.03,12.42,0.05,12,93.51,65.72,,23.245,24.44,0,0,0,0,7.78,70.35,7.27,1.21,11.24,,,
2021-07-11 22:25:00,3.35,3.03,12.38,0.07,12,96.19,71.34,,23.214,24.54,0,0,0,0,7.78,70.35,7.27,1.21,11.23,,,
2021-07-11 22:30:00,3.35,3.03,12.39,0.08,11.99,95.21,65.82,,23.214,24.54,0,0,0,0,7.79,70.34,7.27,1.21,11.24,,,
2021-07-11 22:35:00,3.35,3.03,12.4,0.06,11.97,92.09,64.45,,23.184,24.44,0,0,0,0,7.78,70.34,7.27,1.21,11.23,,,
2021-07-11 22:40:00,3.35,3.03,12.39,0.09,11.98,91.75,66.02,,23.204,24.44,0,0,0,0,7.78,70.35,7.27,1.21,11.23,,,
2021-07-11 22:45:00,3.35,3.03,12.38,0.09,12,94.78,66.94,,23.204,24.44,0,0,0,0,7.79,70.34,7.27,1.21,11.23,,,
2021-07-11 22:50:00,3.35,3.03,12.39,0.07,12.01,91.5,64.36,,23.204,24.44,0,0,0,0,7.78,70.35,7.27,1.21,11.23,,,
2021-07-11 22:55:00,3.35,3.03,12.37,0.08,11.98,92.53,66.02,,23.214,24.44,0,0,0,0,7.78,70.35,7.27,1.21,11.23,,,
2021-07-11 23:00:00,3.35,3.03,12.37,0.06,11.98,94.38,66.31,,23.214,24.44,0,0,0,0,7.78,70.35,7.27,1.21,11.23,,,
2021-07-11 23:05:00,3.35,3.03,12.41,0.07,12,93.46,64.31,,23.204,24.44,0,0,0,0,7.78,70.36,7.27,1.21,11.23,,,
2021-07-11 23:10:00,3.35,3.03,12.4,0.07,11.97,97.17,66.6,,23.204,24.44,0,0,0,0,7.78,70.35,7.27,1.21,11.23,,,
2021-07-11 23:15:00,3.35,3.03,12.39,0.08,11.99,90.63,66.26,,23.214,24.44,0,0,0,0,7.78,70.36,7.27,1.21,11.24,,,
2021-07-11 23:20:00,3.35,3.03,12.37,0.06,11.99,93.75,63.67,,23.235,24.44,0,0,0,0,7.78,70.35,7.27,1.21,11.23,,,
2021-07-11 23:25:00,3.35,3.03,12.35,0.07,11.98,92.63,65.77,,23.235,24.44,0,0,0,0,7.78,70.36,7.27,1.21,11.23,,,
2021-07-11 23:30:00,3.35,3.03,12.37,0.05,11.98,95.7,65.09,,23.255,24.44,0,0,0,0,7.78,70.36,7.27,1.21,11.24,,,
2021-07-11 23:35:00,3.35,3.03,12.39,0.07,11.96,92.19,66.41,,23.285,24.44,0,0,0,0,7.78,70.36,7.27,1.21,11.24,,,
2021-07-11 23:40:00,3.35,3.03,12.4,0.06,11.98,92.33,66.36,,23.355,24.44,0,0,0,0,7.78,70.34,7.27,1.21,11.24,,,
2021-07-11 23:45:00,3.35,3.03,12.4,0.09,11.99,92.09,66.89,,23.406,24.43,0,0,0,0,7.78,70.35,7.27,1.21,11.24,,,
2021-07-11 23:50:00,3.35,3.03,12.37,0.08,11.98,92.92,65.67,,23.466,24.43,0,0,0,0,7.78,70.36,7.27,1.21,11.24,,,
2021-07-11 23:55:00,3.35,3.03,12.39,0.06,11.99,94.78,67.82,,23.506,24.43,0,0,0,0,7.78,70.37,7.27,1.21,11.23,,,
2021-07-12 00:00:00,3.35,3.03,12.39,0.07,12,94.34,64.4,,23.587,24.43,0,0,0,0,7.78,70.32,7.26,1.21,11.24,,,
2021-07-12 00:05:00,3.35,3.03,12.39,0.07,12.01,93.95,64.99,,23.647,24.41,0,0,0,0,7.78,70.35,7.27,1.21,11.24,,,
2021-07-12 00:10:00,3.35,3.03,12.38,0.07,11.99,93.07,66.31,,23.678,24.51,0,0,0,0,7.78,70.35,7.27,1.21,11.23,,,
2021-07-12 00:15:00,3.35,3.03,12.37,0.11,11.99,93.51,64.84,,23.728,24.51,0,0,0,0,7.78,70.35,7.27,1.21,11.24,,,
2021-07-12 00:20:00,3.35,3.03,12.43,0.05,11.97,95.61,65.58,,23.728,24.62,0,0,0,0,7.79,70.35,7.27,1.21,11.23,,,
2021-07-12 00:25:00,3.35,3.03,12.36,0.07,12,93.12,67.68,,23.758,24.62,0,0,0,0,7.78,70.36,7.27,1.21,11.24,,,
2021-07-12 00:30:00,3.35,3.03,12.37,0.06,11.98,93.36,66.6,,23.728,24.62,0,0,0,0,7.78,70.36,7.27,1.21,11.24,,,
2021-07-12 00:35:00,3.35,3.03,12.34,0.07,12,91.99,65.82,,23.728,24.62,0,0,0,0,7.79,70.36,7.27,1.21,11.23,,,
2021-07-12 00:40:00,3.35,3.03,12.38,0.09,11.96,92.87,63.23,,23.708,24.62,0,0,0,0,7.78,70.35,7.27,1.21,11.23,,,
2021-07-12 00:45:00,3.35,3.03,12.35,0.08,12,92.48,67.04,,23.678,24.62,0,0,0,0,7.78,70.36,7.27,1.21,11.23,,,
2021-07-12 00:50:00,3.35,3.03,12.38,0.08,11.97,95.36,66.31,,23.647,24.62,0,0,0,0,7.78,70.36,7.27,1.21,11.24,,,
2021-07-12 00:55:00,3.35,3.03,12.38,0.09,11.97,91.85,62.79,,23.617,24.62,0,0,0,0,7.78,70.37,7.27,1.21,11.23,,,
2021-07-12 01:00:00,3.35,3.03,12.38,0.04,11.99,93.41,64.65,,23.587,24.62,0,0,0,0,7.78,70.36,7.27,1.21,11.24,,,
2021-07-12 01:05:00,3.35,3.03,12.38,0.06,11.98,93.31,66.02,,23.557,24.62,0,0,0,0,7.78,70.36,7.27,1.21,11.24,,,
2021-07-12 01:10:00,3.35,3.03,12.4,0.06,11.99,95.61,66.46,,23.577,24.62,0,0,0,0,7.78,70.36,7.27,1.21,11.23,,,
2021-07-12 01:15:00,3.35,3.03,12.41,0.07,11.98,95.46,67.48,,23.607,24.52,0,0,0,0,7.78,70.37,7.27,1.21,11.23,,,
2021-07-12 01:20:00,3.35,3.03,12.4,0.06,11.99,92.29,63.38,,23.627,24.51,0,0,0,0,7.79,70.39,7.27,1.21,11.24,,,
2021-07-12 01:25:00,3.35,3.03,12.36,0.08,12,95.31,64.84,,23.647,24.51,0,0,0,0,7.78,70.36,7.27,1.21,11.24,,,
